﻿objectid;insee;annee;sante_plaf;educ_plaf;revenu_plaf;idh2;nomcom;pop
2739;77126;1999;0.43311744;0.20931616;0.49668506;0.37970622;Congis-sur-Thérouanne;1502
2794;77183;1999;0.39469889;0.09915186;0.36154109;0.28513061;La Ferté-sous-Jouarre;8586
2799;77188;1999;0.41054138;0.38870138;0.64069489;0.47997922;Fontaine-le-Port;836
2862;77253;1999;;0.12441127;0.57844828;;Lissy;171
2872;77263;1999;;0.20321203;0.44117982;;Luisetaines;207
2955;77349;1999;0.5020553;0.23764125;0.53664649;0.42544768;Othis;6474
3193;78168;1999;0.42414376;0.21125714;0.37200971;0.33580354;Coignières;4236
3327;78502;1999;0.49562516;0.52201224;0.58977412;0.53580384;Le Port-Marly;4410
3402;91038;1999;0.48534768;0.31160865;0.59255339;0.46316991;Auvers-Saint-Georges;1053
3432;91129;1999;0.49862939;0.26391625;0.55864952;0.44039839;Cerny;3069
3440;91148;1999;;0.14231499;;;Chauffour-lès-Étréchy;119
3499;91377;1999;0.53802994;0.3691897;0.46383784;0.45701916;Massy;37704
3519;91461;1999;0.37860425;0.30199999;0.54225855;0.40762093;Ollainville;3918
3523;91471;1999;0.57440023;0.65752666;0.70281315;0.64491335;Orsay;16219
3627;93005;1999;0.47649328;0.16637571;0.3067527;0.31654056;Aulnay-sous-Bois;80030
3659;93071;1999;0.45862571;0.13877468;0.29291301;0.29677113;Sevran;47029
3746;95116;1999;0.39219313;0.06540969;0.38879858;0.2821338;Bruyères-sur-Oise;3392
3752;95141;1999;;0.22631646;;;Charmont;32
4;75104;2013;0.67938221;0.96034018;0.71893522;0.7862192;Paris 4e Arrondissement;27335
84;77066;2013;0.61441869;0.32289296;0.4821677;0.47315978;Cerneux;317
262;77251;2013;0.58709232;0.54613636;0.47708459;0.53677109;Lieusaint;11033
281;77270;2013;0.48226467;0.35676246;0.59717554;0.47873422;Maisoncelles-en-Brie;862
448;77444;2013;0.36696149;0.25181672;0.45313814;0.35730545;Sancy-lès-Provins;343
507;77508;2013;0.51502098;0.53800587;0.57725381;0.54342689;Villeneuve-le-Comte;1836
572;78108;2013;0.5965389;0.59917155;0.69197859;0.62922968;Les Bréviaires;1260
618;78236;2013;0.59674866;0.57015689;0.68321221;0.61670592;Flexanville;585
655;78322;2013;0.71646814;0.80207331;0.78842425;0.76898857;Jouy-en-Josas;8291
901;91377;2013;0.63079028;0.65069062;0.51411221;0.59853104;Massy;45902
988;91687;2013;0.62689509;0.43608651;0.45434996;0.50577719;Viry-Châtillon;31132
1169;95197;2013;0.67506776;0.6133915;0.53352788;0.60732905;Deuil-la-Barre;22031
1244;95462;2013;0.68012551;0.45680059;0.51309457;0.55000689;Omerville;309
1276;95594;2013;0.47712395;0.60339883;0.63944879;0.57332386;Seugy;1015
1424;77110;2006;0.3807401;0.07983052;0.53110646;0.33055903;Chenou;284
1479;77167;2006;;0.21994135;0.36674737;;Égligny;330
1555;77245;2006;0.33858854;0.35536819;0.45699092;0.38364922;Laval-en-Brie;459
1569;77259;2006;0.30866909;0.37577744;0.5039802;0.39614224;Longperrier;2273
1628;77318;2006;0.56190738;0.30188752;0.55487126;0.47288872;Mortcerf;1416
1695;77391;2006;0.72491942;0.13820069;0.48648863;0.44986958;Rouilly;467
1716;77412;2006;0.64579881;0.37459664;0.58858589;0.53632712;Saint-Germain-sur-École;353
1822;77524;2006;0.34424295;0.20293438;0.44429351;0.33049028;Vimpelles;472
1841;78020;2006;0.37287155;0.48928981;0.58017209;0.48077782;Arnouville-lès-Mantes;794
1978;78381;2006;0.56465653;0.34756164;0.50920076;0.47380631;Maulette;752
1984;78391;2006;0.56467471;0.2466009;0.47176654;0.42768072;Méricourt;391
1985;78396;2006;0.57407119;0.61321574;0.72674853;0.63801182;Le Mesnil-le-Roi;6386
2070;78615;2006;0.61166701;0.62673375;0.60792483;0.61544186;Thiverval-Grignon;1014
2296;92014;2006;0.69078265;0.80177244;0.72219979;0.73825162;Bourg-la-Reine;19521
2349;93051;2006;0.59199921;0.45041947;0.43952301;0.49398056;Noisy-le-Grand;61341
2392;94053;2006;0.68865521;0.54962305;0.61416856;0.61748227;Noiseau;4324
2498;95298;2006;;0.54434966;0.63467856;;Haravilliers;502
2553;95500;2006;0.47180865;0.43836746;0.42991598;0.44669736;Pontoise;28674
2710;77096;1999;0.34289703;0.41324264;0.62215957;0.45943308;Chartrettes;2387
3055;77453;1999;0.3519227;0.31547143;0.56286159;0.41008524;Sivry-Courtry;983
3063;77461;1999;;0.11330312;0.48127466;;Thénisy;240
3286;78398;1999;0.55542974;0.54652093;0.69790462;0.59995177;Les Mesnuls;884
3503;91393;1999;0.01719957;0.17519138;0.48558047;0.22599047;Mérobert;457
3675;94019;1999;0.58967965;0.27330691;0.48615627;0.44971428;Chennevières-sur-Marne;17815
3706;94075;1999;0.50343868;0.30723956;0.58530684;0.46532836;Villecresnes;8333
3799;95303;1999;0.33713758;0.36656891;0.62897147;0.44422599;Le Heaulme;187
3876;95604;1999;0.54590807;0.21135034;0.486477;0.41457847;Survilliers;3657
178;77164;2013;0.61581754;0.43418622;0.5289174;0.52630705;Échouboulains;536
275;77264;2013;0.62708138;0.49810411;0.57079424;0.56532658;Lumigny-Nesles-Ormeaux;1543
425;77420;2013;0.68628188;0.42392522;0.56660775;0.55893829;Saint-Mard;3841
606;78202;2013;0.61599634;0.43602346;0.55775789;0.53659257;Drocourt;546
731;78505;2013;1.0;0.66089883;0.62930893;0.76340259;Prunay-le-Temple;432
89;77071;2013;0.65676409;0.36481085;0.53054274;0.51737256;Chaintreaux;917
147;77132;2013;0.68069153;0.53274487;0.65376487;0.62240042;Coupvray;2594
199;77186;2013;0.69126706;0.73340323;0.56899005;0.66455344;Fontainebleau;14839
219;77207;2013;0.65373161;0.29831085;0.43418147;0.46207464;Gironville;159
418;77413;2013;0.62617248;0.46216129;0.59371876;0.56068418;Saint-Germain-sur-Morin;3552
907;91405;2013;0.60958828;0.42369062;0.56827636;0.53385175;Milly-la-Forêt;4806
965;91613;2013;0.67323547;0.43173607;0.5486269;0.55119948;Congerville-Thionville;232
1018;92062;2013;0.6649959;0.77451026;0.61390011;0.68446876;Puteaux;43891
1176;95213;2013;0.75501965;0.65593109;0.67467328;0.695208;Épiais-Rhus;644
1429;77115;2006;0.40484505;0.36151279;0.5342874;0.43354841;Chevry-en-Sereine;457
1484;77172;2006;0.51762685;0.15875033;0.46873405;0.38170374;Esmans;852
1838;78010;2006;0.57129603;0.6036985;0.7534705;0.64282168;Les Alluets-le-Roi;1209
1870;78107;2006;0.68436638;0.34845866;0.5540435;0.52895618;Bréval;1865
1964;78346;2006;0.52173763;0.32210864;0.54972324;0.46452317;Longnes;1430
2038;78524;2006;0.82504103;0.84960795;0.80228663;0.8256452;Rocquencourt;3261
2145;91174;2006;0.45556871;0.2734059;0.29695144;0.34197535;Corbeil-Essonnes;40929
2275;91649;2006;0.63001843;0.49129254;0.55660446;0.55930515;Vert-le-Petit;2536
2531;95428;2006;0.53464016;0.58585214;0.62427056;0.58158762;Montmorency;21416
2665;77048;1999;0.39671743;0.39181113;0.55771658;0.44874838;Bourron-Marlotte;2736
2680;77063;1999;0.51799096;0.16523513;0.50874925;0.39732511;La Celle-sur-Morin;1109
2775;77163;1999;0.44462774;0.2482069;0.43541387;0.37608284;Douy-la-Ramée;234
2811;77201;1999;0.37143613;0.11700584;0.41491087;0.30111761;Gastins;585
2814;77204;1999;0.23932435;0.09775171;0.45831082;0.26512896;Germigny-sous-Coulombs;170
2878;77269;1999;0.38108625;0.2664674;0.55503882;0.40086416;Maincy;1710
3078;77476;1999;0.11589855;0.29047106;0.54510963;0.31715975;Trocy-en-Multien;225
3298;78418;1999;0.55343;0.47875587;0.634926;0.55570396;Montesson;13754
3510;91421;1999;0.47955387;0.31788704;0.51749191;0.43831094;Montgeron;21884
11;75111;2013;0.6805578;0.85142375;0.6075162;0.71316592;Paris 11e Arrondissement;153461
634;78276;2013;0.97845783;0.41462317;0.54719824;0.64675975;Gommecourt;683
737;78520;2013;0.43808091;0.41335484;0.64667073;0.49936882;Richebourg;1542
781;78643;2013;0.63627945;0.56903226;0.59676723;0.60069298;Vernouillet;9698
999;92020;2013;0.64826388;0.74972434;0.64858742;0.68219188;Châtillon;35964
1004;92026;2013;0.73565169;0.83265249;0.68262317;0.75030912;Courbevoie;85523
1050;93051;2013;0.63092009;0.52667009;0.45596191;0.5378507;Noisy-le-Grand;62834
1100;94065;2013;0.70059061;0.67257478;0.66971539;0.68096026;Rungis;5621
1428;77114;2006;0.44351225;0.39097312;0.57526535;0.46991691;Chevry-Cossigny;3630
1529;77219;2006;0.56793523;0.35454703;0.57894919;0.50047715;Guérard;2121
1546;77236;2006;0.78797677;0.11171626;0.46011546;0.45326949;Jaulnes;322
1783;77480;2006;0.6080505;0.236205;0.44946329;0.43123959;Valence-en-Brie;844
1803;77505;2006;;0.24428493;0.51855601;;Villemareuil;370
1866;78090;2006;0.55264344;0.33845897;0.5908624;0.49398827;Bouafle;2161
1895;78171;2006;0.55538051;0.51923883;0.61554177;0.56338704;Condé-sur-Vesgre;1039
1994;78410;2006;0.6498429;0.3864813;0.51360616;0.51664345;Moisson;899
2006;78442;2006;0.69094136;0.69464547;0.68561331;0.69040005;Neauphle-le-Château;2948
2127;91111;2006;0.77018249;0.57121436;0.63056105;0.6573193;Briis-sous-Forges;3342
2238;91526;2006;;0.52605855;;;Roinvilliers;74
2250;91560;2006;;0.53434469;0.63873246;;Saint-Jean-de-Beauregard;275
2258;91587;2006;0.61234507;0.45128449;0.58457449;0.54940135;Saulx-les-Chartreux;4862
2337;93029;2006;0.49346266;0.1778557;0.31022821;0.32718219;Drancy;66063
2383;94038;2006;0.61964105;0.48421121;0.53006121;0.54463782;L'Haÿ-les-Roses;30428
2445;95102;2006;;0.56869298;0.62828782;;Bréançon;376
2458;95151;2006;;0.52413882;0.59437514;;Chauvry;288
2500;95303;2006;0.09343411;0.56015296;0.57996412;0.41118373;Le Heaulme;185
2586;95637;2006;0.58432969;0.49972967;0.48184648;0.52196862;Vauréal;15316
2599;75101;1999;0.50318224;0.72509901;0.66009807;0.62945977;Paris 1er Arrondissement;16895
2616;75118;1999;0.45910196;0.47140152;0.36531219;0.43193856;Paris 18e Arrondissement;184581
2800;77190;1999;0.57728511;0.28458361;0.52647496;0.46278122;Fontains;247
3091;77490;1999;0.33796167;0.09972064;0.42345274;0.28704502;Vendrest;607
3125;77528;1999;0.39941998;0.25504936;0.59094977;0.4151397;Voisenon;1022
3163;78087;1999;0.50818443;0.52553541;0.65859528;0.56410504;Bonnelles;2160
3221;78245;1999;;0.43735464;0.62577868;;Fontenay-Mauvoisin;300
3297;78417;1999;;0.51319648;0.53206279;;Montchauvet;254
3312;78465;1999;0.47659659;0.31415659;0.57819374;0.45631564;Orgerus;2243
3334;78518;1999;;0.85869822;;;Rennemoulin;128
3340;78531;1999;0.52227265;0.16172158;0.50537664;0.39645696;Rosny-sur-Seine;4763
3429;91115;1999;0.497952;0.3486858;0.60365593;0.48343124;Bruyères-le-Châtel;3008
3490;91338;1999;0.5914904;0.4337155;0.61085376;0.54535322;Limours;6471
3505;91405;1999;0.44846036;0.23237031;0.52724545;0.40269204;Milly-la-Forêt;4604
3577;91659;1999;0.44935898;0.30666879;0.51915042;0.4250594;Villabé;4826
3605;92035;1999;0.55589499;0.48817001;0.60956607;0.55121036;La Garenne-Colombes;24072
3748;95120;1999;0.54195541;0.36700369;0.57069764;0.49321891;Butry-sur-Oise;1970
36;77016;2013;0.48694442;0.19075953;0.38042155;0.3527085;Bagneaux-sur-Loing;1690
215;77203;2013;0.56208928;0.54246188;0.64445468;0.58300195;Germigny-l'Évêque;1345
239;77228;2013;0.64755348;0.34143255;0.44797474;0.47898692;Hondevilliers;248
305;77294;2013;0.53497583;0.35242375;0.46333251;0.45024403;Mitry-Mory;19267
311;77300;2013;0.51773155;0.43576393;0.59335372;0.5156164;Montceaux-lès-Meaux;601
326;77315;2013;0.5583688;0.44639003;0.58480279;0.52985387;Montry;3403
545;78031;2013;0.86063692;0.52531378;0.64912798;0.67835956;Auffreville-Brasseuil;629
641;78291;2013;0.55313388;0.38029472;0.56937033;0.50093298;Guerville;2135
758;78571;2013;0.78835214;0.98674927;0.93152613;0.90220918;Saint-Nom-la-Bretèche;5037
882;91293;2013;0.79298573;0.53516716;0.60389494;0.64401594;Guigneville-sur-Essonne;953
906;91399;2013;0.55760906;0.29578299;0.52195977;0.45845061;Mespuits;202
995;92009;2013;0.67361219;0.72528152;0.65713699;0.68534357;Bois-Colombes;28561
1023;92073;2013;0.69476919;0.7588651;0.66580806;0.70648078;Suresnes;48066
1053;93057;2013;0.60280149;0.48938563;0.45299371;0.51506028;Les Pavillons-sous-Bois;22680
1074;94016;2013;0.63789809;0.62303666;0.52657317;0.59583597;Cachan;29462
1077;94019;2013;0.63377778;0.45609384;0.48927716;0.52638293;Chennevières-sur-Marne;18134
1128;95042;2013;0.75318517;0.54396481;0.65388858;0.65034618;Baillet-en-France;2026
1152;95134;2013;0.59163314;0.44007771;0.55983788;0.53051624;Champagne-sur-Oise;4717
1272;95582;2013;0.64195214;0.51369648;0.5049432;0.55353061;Sannois;26557
1280;95610;2013;0.90275429;0.58725073;0.66859013;0.71953172;Théméricourt;278
1312;75113;2006;0.56757907;0.68923677;0.51177211;0.58952931;Paris 13e Arrondissement;178716
1331;77012;2006;0.60985398;0.33670033;0.44569606;0.46408346;Augers-en-Brie;299
1356;77038;2006;0.63550799;0.57559122;0.76099976;0.65736632;Boissettes;422
1402;77086;2006;0.62873694;0.25592564;0.48146311;0.45537523;La Chapelle-Gauthier;1374
1403;77087;2006;;0.51946262;0.55155329;;La Chapelle-Iger;169
1515;77204;2006;;0.23122038;0.45845958;;Germigny-sous-Coulombs;191
1527;77217;2006;0.56219377;0.35480321;0.60229151;0.5064295;Grisy-Suisnes;2239
1533;77223;2006;;0.35824306;0.40804148;;Gurcy-le-Châtel;487
1629;77319;2006;;0.25595514;0.49542603;;Mortery;169
1677;77372;2006;0.6297477;0.40994257;0.60344244;0.5477109;Pomponne;3309
1826;77528;2006;0.81978421;0.3680871;0.6202746;0.60271531;Voisenon;1111
1974;78367;2006;0.77325999;0.85254565;0.82403453;0.81661339;Mareil-Marly;3430
1981;78384;2006;0.64360978;0.65294888;0.73660312;0.67772059;Médan;1475
2000;78420;2006;0.27918998;0.53412154;0.67864867;0.49732006;Montfort-l'Amaury;3076
2044;78545;2006;0.60899244;0.46825176;0.51143671;0.5295603;Saint-Cyr-l'École;15778
2512;95351;2006;0.51235088;0.30269412;0.45030441;0.42178314;Louvres;8896
2597;95682;2006;;0.40253417;0.50156773;;Villiers-le-Sec;151
2609;75111;1999;0.50804434;0.5908707;0.48961292;0.52950932;Paris 11e Arrondissement;149166
2617;75119;1999;0.47270966;0.42423073;0.3372273;0.41138923;Paris 19e Arrondissement;172587
2677;77060;1999;0.13843413;0.11842996;0.51079626;0.25588678;Buthiers;652
2861;77252;1999;;0.21842972;0.51511196;;Limoges-Fourches;298
2881;77272;1999;0.60841508;0.0841988;0.39472868;0.36244752;Maison-Rouge;693
3018;77415;1999;0.0;0.11842996;0.47561611;0.19801536;Saint-Jean-les-Deux-Jumeaux;1226
3052;77450;1999;0.4384781;0.39277202;0.63226756;0.48783923;Servon;2791
3081;77479;1999;0.49758576;0.27631017;0.56118261;0.44502618;Vaires-sur-Marne;11757
3083;77481;1999;;0.20772239;0.43443699;;Vanvillé;183
3098;77498;1999;;0.25037349;0.60760093;;Vignely;159
3264;78349;1999;0.40484508;0.49520537;0.66530354;0.52178467;Longvilliers;443
3388;78674;1999;0.54923185;0.49906749;0.60357738;0.55062557;Villepreux;9590
2;75102;2013;0.67923288;0.89936364;0.68759206;0.75539619;Paris 2e Arrondissement;21741
159;77144;2013;0.6546813;0.53227419;0.56364041;0.58353197;Crèvecoeur-en-Brie;361
317;77306;2013;0.57754339;0.46583578;0.60004845;0.54780921;Montereau-sur-le-Jard;542
335;77325;2013;0.64243154;0.11618182;0.47786091;0.41215809;Mouy-sur-Seine;363
341;77331;2013;0.55964779;0.39406158;0.39785177;0.45052038;Nanteuil-sur-Marne;471
412;77407;2013;0.57241616;0.51044575;0.54522203;0.54269464;Saint-Fargeau-Ponthierry;13497
509;77510;2013;0.40933674;0.41552786;0.63158196;0.48548219;Villeneuve-Saint-Denis;754
530;77531;2013;0.50966532;0.25507918;0.44411657;0.40295369;Voulx;1756
670;78358;2013;0.71682087;0.82313636;0.79023058;0.77672927;Maisons-Laffitte;23194
840;91137;2013;0.68711757;0.44492815;0.5127811;0.54827561;Champmotteux;385
1451;77137;2006;;0.25863471;0.29757849;;Courtacon;188
1807;77509;2006;0.69626191;0.21577364;0.47531086;0.4624488;Villeneuve-les-Bordes;560
1854;78062;2006;0.5703636;0.49811637;0.61700955;0.56182984;Beynes;7501
1865;78089;2006;0.49027985;0.15326103;0.4104314;0.35132409;Bonnières-sur-Seine;4049
1924;78251;2006;0.73036983;0.94848715;0.87159366;0.85015021;Fourqueux;4204
1986;78397;2006;0.67159554;0.70336258;0.72863532;0.70119781;Le Mesnil-Saint-Denis;6610
2102;91037;2006;;0.37694963;0.58909823;;Auvernaux;310
2105;91044;2006;0.83796667;0.51824033;0.63975633;0.66532111;Ballainvilliers;3589
2260;91593;2006;0.61333197;0.5067593;0.63032217;0.58347115;Sermaise;1611
2288;91689;2006;0.61094113;0.48415109;0.63401407;0.57636876;Wissous;5016
2356;93063;2006;0.47303188;0.24461207;0.26692939;0.32819111;Romainville;25199
2558;95527;2006;0.43682274;0.40731221;0.51089676;0.45167724;Roissy-en-France;2564
2603;75105;1999;0.60549704;0.83457937;0.70172833;0.71393491;Paris 5e Arrondissement;58841
2604;75106;1999;0.66178025;0.87190436;0.81162885;0.78177115;Paris 6e Arrondissement;44903
2694;77079;1999;0.38575564;0.10859902;0.36385815;0.28607094;Champagne-sur-Seine;6629
2700;77085;1999;0.20834861;0.37708928;0.56002653;0.38182148;Chanteloup-en-Brie;1777
2716;77102;1999;;0.14326455;0.37822283;;Châtenoy;134
2723;77110;1999;0.25801857;0.00938138;0.48942296;0.25227431;Chenou;292
2952;77345;1999;0.45895908;0.20849184;0.43744932;0.36830008;Orly-sur-Morin;560
3045;77443;1999;0.07294671;0.15395894;0.47666283;0.23452283;Sancy;306
3219;78239;1999;0.65683711;0.19959691;0.51723535;0.45788979;Follainville-Dennemont;1912
3244;78302;1999;0.25283853;0.48954687;0.72411865;0.48883468;La Hauteville;159
3405;91045;1999;0.52112822;0.15451596;0.49806969;0.39123796;Ballancourt-sur-Essonne;6283
3563;91613;1999;;0.18353048;0.46825465;;Congerville-Thionville;225
3709;94078;1999;0.43168692;0.11887401;0.32421147;0.2915908;Villeneuve-Saint-Georges;28427
3817;95370;1999;0.53647933;0.24076377;0.50665953;0.42796754;Marines;2926
3835;95445;1999;0.71668894;0.32739141;0.59846877;0.54751637;Nerville-la-Forêt;747
3878;95610;1999;;0.34069346;0.56765248;;Théméricourt;229
184;77171;2013;0.59381312;0.51921554;0.56541302;0.55948056;Esbly;6189
468;77464;2013;0.65635212;0.48966569;0.55494077;0.56698619;Thorigny-sur-Marne;9150
971;91634;2013;0.57515882;0.6398563;0.63341976;0.61614496;Vaugrigneuse;1292
1226;95395;2013;0.52282594;0.49898094;0.57155227;0.53111972;Le Mesnil-Aubry;917
1261;95535;2013;0.61523699;0.43831525;0.63503915;0.5628638;Sagy;1150
1291;95656;2013;0.8848153;0.56651613;0.59010413;0.68047852;Vienne-en-Arthies;432
1341;77023;2006;;0.27174392;0.47400751;;Barcy;222
1430;77116;2006;0.49802741;0.23817073;0.47688968;0.40436261;Choisy-en-Brie;1283
1505;77194;2006;0.60266902;0.27805887;0.50437887;0.46170225;Forges;402
1556;77246;2006;0.52363548;0.1585809;0.42994943;0.37072194;Léchelle;530
1594;77284;2006;0.43775268;0.26994114;0.28302942;0.33024108;Meaux;48842
1651;77343;2006;0.47623255;0.25653;0.44624965;0.39300406;Ocquerre;367
1860;78076;2006;0.73950804;0.41823046;0.53828862;0.56534237;Boissets;259
2100;91027;2006;0.5429018;0.34108335;0.44637983;0.44345499;Athis-Mons;30615
2206;91405;2006;0.56506113;0.38487944;0.5270423;0.49232763;Milly-la-Forêt;4728
2422;95024;2006;;0.34844639;0.50619166;;Arthies;281
2481;95250;2006;0.563163;0.3116057;0.4712674;0.4486787;Fosses;9738
2608;75110;1999;0.48043854;0.54883632;0.41981416;0.48302967;Paris 10e Arrondissement;89685
2873;77264;1999;0.42852222;0.21688995;0.4820817;0.37583129;Lumigny-Nesles-Ormeaux;1312
2923;77314;1999;0.08851539;0.20341993;0.27879669;0.190244;Montolivet;203
2965;77360;1999;;0.12371701;0.51828663;;Pézarches;267
2988;77385;1999;0.15417452;0.0315913;0.33217171;0.17264584;Rebais;2019
3010;77407;1999;0.45632431;0.27870382;0.54668804;0.42723872;Saint-Fargeau-Ponthierry;11245
3067;77465;1999;0.20700098;0.16242078;0.3858866;0.25176945;Thoury-Férottes;609
3269;78361;1999;0.37890188;0.12554466;0.13095929;0.21180194;Mantes-la-Jolie;43679
3294;78413;1999;0.06599648;0.09606634;0.46714957;0.20973746;Mondreville;347
3455;91201;1999;0.60064275;0.29506287;0.54399862;0.47990141;Draveil;28097
3544;91547;1999;0.45791093;0.20998516;0.44523903;0.37104504;Saint-Escobille;492
3568;91631;1999;0.56829493;0.47750063;0.70356835;0.5831213;Varennes-Jarcy;1907
3656;93064;1999;0.52103491;0.251816;0.41800581;0.39695224;Rosny-sous-Bois;39097
3731;95055;1999;0.33825462;0.22875503;0.5816108;0.38287348;Bellefontaine;482
231;77220;2013;0.510343;0.41663636;0.51984619;0.48227519;Guercheville;283
259;77248;2013;0.58290784;0.55042962;0.69363936;0.60899227;Lesches;683
296;77285;2013;0.54509818;0.34787537;0.32218553;0.40505303;Le Mée-sur-Seine;20713
488;77484;2013;0.27338114;0.50846628;0.59120457;0.457684;Vaucourtois;221
594;78165;2013;0.67531188;0.50974487;0.54847927;0.57784534;Les Clayes-sous-Bois;17735
1123;95024;2013;0.59526237;0.60206158;0.57579828;0.59104074;Arthies;291
1441;77127;2006;0.53520883;0.2653528;0.5229216;0.44116108;Coubert;1705
1469;77155;2006;0.56731519;0.34958198;0.56383467;0.49357728;Dampmart;3075
1510;77199;2006;0.52395189;0.29434937;0.50588255;0.4413946;Fublaines;1150
1530;77220;2006;;0.34461401;0.43434883;;Guercheville;280
